ID;CLASSE;X;Y;banda1;geologia;Solos;banda2;mde;banda3;Flow Direct;banda4;banda5;ndvi;Slope;Aspect;savi;Convergence;Catchment A;Topographic;LS Factor;Channel Net;Vertical Di;Relative Sl;Profile Cur;Plan Curvat
119;NX;603024;7507199;343;3;3;596;412,9312134;782;3;1144;1493;0,312527478;0,282993615;177,360347;0,146597937;0,198058844;659,7563477;5,58275795;4,241497517;370,3609924;42,57022095;0,613752782;-0,005717715;-0,001882784
120;LVA;603069;7507252;390;3;3;738;418,7598877;940;3;1361;1666;0,278587878;0,364875823;177,6379416;0,143176466;0,135085896;594,8357544;5,206435204;5,714435101;369,8177795;48,94210815;0,709991396;-0,005649592;-0,000891064
121;LVA;603160;7507575;447;1;3;764;394,5627136;751;2;1354;2052;0,464145571;0,532923043;178,0980864;0,250096113;-1,454781294;1448,031006;5,661608696;10,80752945;372,4552612;22,10745239;0,351468682;0,006826072;-0,012102552
122;RL;603144;7508518;246;3;3;588;397,7319946;681;6;1177;1508;0,37779808;0,428745866;175,3196425;0,172555298;0,190959781;232,0983429;4,085767746;5,774026871;372,5839844;25,14801025;0,616970599;0,007563431;0,000539355
123;PV;603120;7508512;272;3;1;595;384,874115;637;6;1241;1725;0,460626602;0,419507355;175,5238881;0,221678913;-0,463153154;395,1334839;4,64246273;6,253757954;373,4468079;11,42730713;0,274146408;-0,009699142;-0,004674122
124;SX;603456;7509273;477;7;2;873;367,9660034;926;0;1585;2405;0,444010794;0,055642106;179,6956803;0,266294569;0,629471183;884,1343994;7,52815342;0,551983178;360,3815613;7,584442139;0,512250423;-6,15952E-05;0,003653233
125;SX;603414;7509268;413;7;2;785;368,6979065;681;0;1488;2619;0,587272704;0,053604677;179,8896066;0,350241005;0,918283165;709,864502;7,345996857;0,503288627;361,0982361;7,59967041;0,523480594;-0,000125276;0,005620956
126;SX;603434;7509295;418;7;2;843;367,2095032;799;0;1735;2653;0,53707993;0,052588452;179,7664959;0,329034567;0,699121356;820,0509033;7,509464741;0,505305827;360,3580627;6,85144043;0,470404357;-4,38924E-05;0,004107265
127;SX;603462;7509339;365;7;2;629;364,5674133;810;0;1150;1635;0,337423325;0,05183341;179,6273147;0,166218936;0,38898167;994,6685791;7,716995716;0,515423834;359,3696899;5,197723389;0,356990308;-7,16412E-05;0,001833543
128;SX;603431;7509379;445;7;2;807;363,2952881;796;1;1342;1878;0,404637247;0,044616699;179,6003768;0,211493358;0,227214679;993,9230957;7,86640501;0,424149364;359,1326904;4,162597656;0,288296521;-4,30459E-05;-0,000536753
129;SX;603375;7509408;717;7;2;1002;362,6470032;1128;0;1447;1395;0,1058264;0,037508272;179,9701496;0,053236749;-0,115077794;938,1924439;7,982441902;0,334641725;359,4032898;3,243713379;0,23214215;-5,71026E-05;-0,00556656
130;SX;603515;7509334;436;7;2;749;363,6131897;792;1;1474;2488;0,517073155;0,053786531;179,5491543;0,307246357;0,041751925;1306,547363;7,952672482;0,571106732;358,9224548;4,690734863;0,322498471;-0,000115161;1,70122E-05
131;NX;603269;7508619;209;1;3;435;404,2221985;392;2;1059;1816;0,644927561;0,545613825;178,0853171;0,296337426;-3,041495323;660,5549927;4,847926617;9,495681763;371,1081238;33,11407471;0,713978708;-0,001247526;-0,026042951
132;NX;603258;7508413;305;1;6;566;378,2268066;634;3;1188;1611;0,435189307;0,108580619;177,9281878;0,202277437;6,480531693;246,5415192;5,579614162;1,017735958;366,8948059;11,33200073;0,362131029;-0,010347149;0,023347255
133;LA;603664;7507478;390;1;6;670;364,1117859;661;0;1430;2245;0,545079172;0,059327971;173,7289405;0,300531238;0,512987912;532,5789185;6,956993103;0,542090535;364,1117859;0;0;-0,022887029;-0,000855677
134;PVA;603810;7507377;262;1;10;716;369,7417908;872;0;1495;2395;0,466176927;0,109603241;179,8935017;0,27633968;-0,339464098;435,1932068;6,138424873;1,154157162;368,2089539;1,532836914;0,035419248;-0,01195584;0,003024675
135;PVA;603626;7507291;295;1;7;488;381,7066956;638;6;928;1070;0,252927393;0,359560371;175,285614;0,096601076;-1,019097805;385,7340393;5,135913372;5,514863968;367,6307983;14,07589722;0,291691184;-0,017536873;-0,011277221
136;PA;603532;7507168;301;1;7;591;403,2652893;607;7;1049;1544;0,435611337;0,344196796;174,3451595;0,196545959;1,902893543;199,315033;4,176570416;4,270253182;369,8841248;33,38116455;0,774918556;-0,013237302;0,001491252
137;PA;603420;7507153;311;1;7;609;389,3465881;786;7;1364;1788;0,389277399;0,377874225;174,9075742;0,198442057;-1,595174074;445,2920837;4,878437519;5,632079601;368,8407593;20,50582886;0,531563044;0,001808351;-0,01833434
138;RY;603531;7507538;213;1;6;440;365,3940125;507;3;996;2051;0,603596568;0,143655747;177,5415437;0,30643028;0,593286753;249,6043243;5,309062004;1,465264559;363,9888611;1,405151367;0,026546622;0,000809136;0,013276419
139;SX;603302;7507123;146;1;7;299;385,7589111;302;6;716;1185;0,593813062;0,634557903;174,9296637;0,204177588;1,260681748;189,4031525;3,406003475;8,793616295;367,6674194;18,0914917;0,423632503;-0,008795095;0,010835958
140;SX;603298;7507115;217;1;7;435;384,1282044;398;6;922;1423;0,562877536;0,649232566;175,1029539;0,225406811;1,456954718;166,1281281;3,244282723;8,787453651;367,8218079;16,30639648;0,384799242;-0,013884204;0,01264265
141;RY;603189;7507177;261;1;6;561;365,7690125;580;2;1127;2004;0,551083565;0,107320167;177,8920147;0,281645566;-0,600417376;933,5527344;6,922848702;1,308332801;365,2656555;0,503356934;0,009067988;-0,008180893;-0,00963333
142;MT;602255;7506455;216;4;5;585;396,1575012;538;0;1331;2641;0,661528766;0,140927255;174,1480656;0,385682821;-2,77180171;493,9819336;6,011121273;1,638530612;370,8741455;25,28335571;0,668907702;0,001747134;-0,008171523
143;NX;601961;7505953;118;4;5;420;376,3392029;454;6;857;1334;0,492170036;0,153536409;175,0575647;0,194460794;2,106701851;278,037262;5,349433422;1,631414771;373,5153809;2,823822022;0,084037498;-0,001033564;0,012686227
144;NX;602052;7505711;296;4;5;691;374,3638916;711;1;1291;1907;0,456837267;0,051069547;179,3584691;0,235494882;-0,153388396;667,0614014;7,332341194;0,466753155;371,1879578;3,175933838;0,119431473;-2,6133E-06;0,000337911
145;PA;601935;7504876;489;5;6;804;374,2242432;1033;1;1369;1428;0,160503864;0,000791788;177,7147245;0,07941296;-5,975287914;306,7346191;12,06402111;0,002433293;373,2472839;0,976959229;0,039318252;-0,000733264;-0,094521657
146;RY;601879;7504896;232;5;6;344;374,9440002;352;3;918;1803;0,67331785;0,02410784;177,4586611;0,304192871;2,089490652;87,57524872;6,053285122;0,117250927;373,2275696;1,716430664;0,073264808;9,30852E-05;0,011779399
147;PV;602799;7504666;264;5;10;623;403,5021057;719;7;1289;2270;0,518902659;0,106598049;174,9293709;0,291212916;-16,99531937;77680,77344;11,58308411;3,289372683;403,5021057;0;0;-0,002293202;-0,127611056
148;PV;602784;7504652;407;5;10;747;407,8319092;977;0;1631;2276;0,399323702;0,368963599;179,6669258;0,236095965;2,313071728;245,9788818;4,311188221;4,855998993;403,4557495;4,376159668;0,075871676;-0,006467894;0,018572899
149;SX;603876;7508468;470;1;7;844;396,8059998;1174;6;1595;1921;0,241357029;0,370803386;175,0137405;0,138418794;1,043393731;157,2549286;3,858352184;4,467852593;372,3635864;24,44241333;0,678806901;0,009599889;0,008053226
150;PV;603692;7508315;530;1;7;930;401,8403015;1265;2;1664;1958;0,215017065;0,106404036;178,5076586;0,126413733;3,52994585;66,50974274;4,032955647;0,724658191;365,6998901;36,14041138;0,837826252;0,011735375;0,047377892
151;LA;602120;7508002;392;2;9;670;438,7177124;953;1;1342;1472;0,214020625;0,073719181;179,1712271;0,104848504;2,663268089;377,5052795;6,206798554;0,646052122;394,3571777;44,36053467;0,79679507;0,001084096;0,014423597
152;LA;604432;7508465;519;1;11;1107;458,433197;1632;7;2110;2491;0,208343446;0,381299108;174,5601816;0,141236425;-0,486082763;85,14054871;3,214059115;4,090855122;394,8969116;63,5362854;0,896688342;0,00447319;-0,009951958
153;PVA;603343;7508439;250;3;3;599;380,7535095;521;2;1202;2003;0,58716321;0,116485402;178,5201658;0,295454532;2,7616539;60,42601395;4,102633953;0,84141314;365,2423096;15,51119995;0,581298351;0,012544631;0,008258494
154;LA;602227;7510131;334;1;2;577;360,8432922;696;1;1219;1529;0,374382019;0,021169232;178,9465083;0,172941178;-1,127300263;1041,525513;8,65926075;0,162479043;358,7943726;2,048919678;0,19352375;-0,000113104;-0,003936879
155;PA;601980;7507109;135;1;1;321;429,7687988;313;2;785;1503;0,655286372;0,248625532;178,5581688;0,261883795;3,003438711;247,0898895;4,736414433;2,956928015;411,1251526;18,64364624;0,648009658;-0,004027695;0,019245256
156;PA;601771;7506977;81;1;9;188;469,7680969;203;2;610;1397;0,746249974;0,192066863;178,5100173;0,271363646;0,741792977;293,8337097;5,176284313;2,200502873;440,3088989;29,459198;0,983050287;0,002200638;0,005498989
157;PA;603384;7507220;182;1;7;423;376,8729858;508;6;934;1316;0,442982465;0,061397895;175,2293477;0,17760846;-11,00207615;3842,160889;9,245247841;0,901886344;366,7755737;10,09741211;0,241917491;-0,003904691;-0,106951535
