ID;CLASSE;X;Y;banda1;geologia;Solos;banda2;mde;banda3;Flow Direct;banda4;banda5;ndvi;Slope;Aspect;savi;Convergence;Catchment A;Topographic;LS Factor;Channel Net;Vertical Di;Relative Sl;Profile Cur;Plan Curvat
120;LVA;603069;7507252;390;3;3;738;409,4645996;940;3;1361;1666;0,278587878;0,44355318;177,7050834;0,143176466;2,164904833;3939,449951;5,079998493;7,398338318;366,7793274;42,68527222;0,494892776;-0,000454568;0,002989265
121;LVA;603160;7507575;447;1;3;764;392,197113;751;2;1354;2052;0,464145571;0,389822275;177,9572661;0,250096113;-4,537659645;7709,619141;5,896790505;7,224606514;365,8109741;26,38613892;0,316529423;-0,0008828;0,003629465
122;RL;603144;7508518;246;3;3;588;400,3092041;681;6;1177;1508;0,37779808;0,194474563;175,7509823;0,172555298;19,44004059;1529,455322;5,014433861;2,170295954;367,1862183;33,12298584;0,44284007;0,004833836;-0,002169689
123;PV;603120;7508512;272;3;1;595;392,0266113;637;6;1241;1725;0,460626602;0,313884854;175,6174912;0,221678913;5,844082832;2629,693848;5,05676651;4,447688103;367,8909912;24,13562012;0,324534386;0,001316358;-0,003865318
124;SX;603456;7509273;477;7;2;873;366,609314;926;0;1585;2405;0,444010794;0,049378324;179,9115674;0,266294569;2,838694811;6104,459961;7,781237602;0,485456675;360,1837463;6,425567627;0,076479711;-0,00020601;0,002995085
125;SX;603414;7509268;413;7;2;785;366,6655884;681;0;1488;2619;0,587272704;0,046239112;173,7342806;0,350241005;3,016324282;6169,437012;7,600728989;0,424327254;360,4324036;6,233184815;0,07439334;-0,000224078;0,003897762
126;SX;603434;7509295;418;7;2;843;365,3688965;799;0;1735;2653;0,53707993;0,040237442;179,9408486;0,329034567;3,066275835;6413,390137;7,778710365;0,356964767;360,2370606;5,131835938;0,06103047;-0,000167532;0,003615797
127;SX;603462;7509339;365;7;2;629;364,0161133;810;0;1150;1635;0,337423325;0,038523886;179,768676;0,166218936;2,23521924;7331,614746;8,212965012;0,364756167;359,8956299;4,120483398;0,048757393;-0,00012469;0,001566997
128;SX;603431;7509379;445;7;2;807;363,2366943;796;0;1342;1878;0,404637247;0,032468479;179,7623912;0,211493358;2,906943083;7801,604981;8,446250916;0,295727253;359,8901672;3,3465271;0,039541807;-6,26486E-05;0,001985432
129;SX;603375;7509408;717;7;2;1002;362,6990051;1128;0;1447;1395;0,1058264;0,026240164;173,748477;0,053236749;3,146047831;23435,62695;9,502396584;0,265404165;359,9812927;2,717712402;0,032095011;7,52478E-05;0,012278511
130;SX;603515;7509334;436;7;2;749;363,3396912;792;0;1474;2488;0,517073155;0,040885743;179,6972691;0,307246357;0,796807706;7780,9375;8,212881088;0,398791403;359,6506958;3,688995361;0,043538395;-0,000178463;-7,40901E-05
131;NX;603269;7508619;209;1;3;435;393,7424927;392;3;1059;1816;0,644927561;0,448613674;177,8953776;0,296337426;0,411831766;2915,324707;4,765936852;7,062504768;365,2543945;28,48809815;0,373657614;-0,000401354;0,006527513
132;NX;603258;7508413;305;1;6;566;364,6447144;634;2;1188;1611;0,435189307;0,142953813;177,6540463;0,202277437;4,912491322;2969,549561;5,803360462;1,60572958;363,4433899;1,201324463;0,015636694;-0,003973098;0,006427043
133;LA;603664;7507478;390;1;6;670;369,8837891;661;0;1430;2245;0,545079172;0,232881472;179,7930058;0,300531238;-0,357560575;2912,631104;5,472759724;3,109375954;364,9588318;4,924957275;0,064413063;-0,004034173;0,006313223
134;PVA;603810;7507377;262;1;10;716;366,8128052;872;0;1495;2395;0,466176927;0,107875742;174,9905291;0,27633968;-30,74443817;452338,5;12,53005123;4,046779633;366,8128052;0;0;-0,013449918;-0,051938437
135;PVA;603626;7507291;295;1;7;488;396,3974915;638;6;928;1070;0,252927393;0,42698279;175,4634299;0,096601076;5,250859261;1987,473267;4,439166069;6,160078526;367,2984619;29,09902954;0,384748727;-0,000860143;0,004353327
136;PA;603532;7507168;301;1;7;591;401,7116089;607;1;1049;1544;0,435611337;0,060677405;179,2742787;0,196545959;-2,109651327;1328,279053;6,049627304;0,467627138;368,0552063;33,65640259;0,443170577;0,001974814;0,003830094
137;PA;603420;7507153;311;1;7;609;395,4382019;786;7;1364;1788;0,389277399;0,198605299;175,0563259;0,198442057;-0,892142117;3925,395264;5,935420036;2,692164183;366,8615418;28,57666016;0,365932196;0,004017382;-0,013303844
138;RY;603531;7507538;213;1;6;440;364,4519043;507;1;996;2051;0,603596568;0,019459212;178,4389622;0,30643028;-22,50208855;6111580;16,31518364;0,662090182;364,4519043;0;0;-0,000969276;-0,070185162
139;SX;603302;7507123;146;1;7;299;391,297699;302;6;716;1185;0,593813062;0,292430371;174,6220818;0,204177588;7,632511616;1532,200928;4,403707027;3,516629696;366,777771;24,51992798;0,308082044;0,001201912;0,018874811
140;SX;603298;7507115;217;1;7;435;396,0155029;398;6;922;1423;0,562877536;0,284615338;174,9918766;0,225406811;13,84833622;1274,527466;4,43645525;3,40107131;367,1374207;28,87808228;0,364611954;0,006619849;0,018714648
141;RY;603189;7507177;261;1;6;561;365,8532105;580;0;1127;2004;0,551083565;0,01618495;174,7285881;0,281645566;-55,51848221;5764207,5;16,97574425;0,573164702;365,8532105;0;0;-0,003897796;0,015225925
142;MT;602255;7506455;216;4;5;585;395,0747986;538;0;1331;2641;0,661528766;0,224206984;174,3399496;0,385682821;-1,576471567;2236,29419;5,247837544;2,809731245;371,225708;23,84909058;0,271252722;0,001663015;0,000186498
143;NX;601961;7505953;118;4;5;420;380,7489929;454;7;857;1334;0,492170036;0,032158129;175,3481445;0,194460794;7,896839142;1796,198731;6,581740379;0,200764328;372,7105103;8,038482666;0,094859809;-0,000343332;0,052893892
144;NX;602052;7505711;296;4;5;691;373,4111939;711;2;1291;1907;0,456837267;0,028127523;178,7454587;0,235494882;-3,71263051;11344,6582;8,964277268;0,264489234;371,4892883;1,921905518;0,023189388;-2,35008E-05;0,000940869
145;PA;601935;7504876;489;5;6;804;376,598999;1033;1;1369;1428;0,160503864;0,023884136;179,1799988;0,07941296;2,59014678;5136,891602;8,567652702;0,191178516;376,3345947;0,264404297;0,003551376;0,000103997;-0,020412663
146;RY;601879;7504896;232;5;6;344;377,0101013;352;1;918;1803;0,67331785;0,016691482;179,1610877;0,304192871;-9,351284027;2268,365723;8,108677864;0,101899028;376,5884094;0,421691895;0,005680083;5,43973E-05;-0,001521291
147;PV;602799;7504666;264;5;10;623;410,4159851;719;7;1289;2270;0,518902659;0,164582744;175,1802983;0,291212916;-8,872769356;55139,56641;9,001976967;3,757088184;385,4619446;24,95404053;0,327422559;-0,003785874;-0,011958985
148;PV;602784;7504652;407;5;10;747;410,4159851;977;7;1631;2276;0,399323702;0,164582744;175,1802983;0,236095965;-8,872769356;55139,56641;9,001976967;3,757088184;385,4619446;24,95404053;0,327422559;-0,003785874;-0,011958985
149;SX;603876;7508468;470;1;7;844;392,3750916;1174;5;1595;1921;0,241357029;0,309725583;176,177964;0,138418794;5,795728684;1663,031372;4,424559593;3,843249798;363,2477722;29,12731934;0,379024357;0,002961055;0,016747231
150;PV;603692;7508315;530;1;7;930;398,2354126;1265;2;1664;1958;0,215017065;0,228349984;178,5813174;0,126413733;7,043606281;2714,812256;5,422790527;2,989973545;362,6361084;35,5993042;0,477598667;0,005758281;-0,00052009
151;LA;602120;7508002;392;2;9;670;436,7326965;953;3;1342;1472;0,214020625;0,107519209;178,3433495;0,104848504;12,88044643;1784,409424;5,513214588;0,989653707;387,9567261;48,77597046;0,658925772;0,00037627;0,014418772
152;LA;604432;7508465;519;1;11;1107;465,9233093;1632;7;2110;2491;0,208343446;0,270807803;174,4946613;0,141236425;22,24966049;1422,532837;4,830766678;3,419515133;368,8115234;97,11178589;1;-0,000876829;-0,003425334
153;PVA;603343;7508439;250;3;3;599;362,1820984;521;2;1202;2003;0,58716321;0,03236093;178,1223099;0,295454532;-30,89763641;3680575,25;15,29921341;1,158700347;362,1820984;0;0;-0,00262963;0,000341157
154;LA;602227;7510131;334;1;2;577;360,8866882;696;1;1219;1529;0,374382019;0,015194715;179,1094419;0,172941178;-1,096111059;21980,3457;10,24166679;0,135593459;360,3857117;0,500976563;0,005697363;-2,73162E-05;-0,003821925
155;PA;601980;7507109;135;1;1;321;427,3974915;313;2;785;1503;0,655286372;0,180531323;178,4655747;0,261883795;6,378262043;6294,505371;6,248486042;2,486458778;400,5072632;26,89022827;0,369074732;-0,001406044;0,004119551
156;PA;601771;7506977;81;1;9;188;467,8044128;203;3;610;1397;0,746249974;0,171052277;177,9566822;0,271363646;7,435792446;2900,542481;5,785651207;2,091513872;399,0158997;68,78851318;0,841299295;0,002242954;-0,000183616
157;PA;603384;7507220;182;1;7;423;382,5635071;508;6;934;1316;0,442982465;0,243054912;175,2761564;0,17760846;-0,104246654;3943,529297;6,077937126;3,739203692;366,070343;16,49316406;0,208653003;-0,005908036;-0,006090028
