ID;CLASSE;X;Y;banda1;geologia;Solos;banda2;mde;banda3;Flow Direct;banda4;banda5;ndvi;Slope;Aspect;savi;Convergence;Catchment A;Topographic;LS Factor;Channel Net;Vertical Di;Relative Sl;Profile Cur;Plan Curvat
43,0000000000;PVA;603454,9600000000;7507243,2300000000;576,0000000000;1,0000000000;7,0000000000;896,0000000000;398,0000000000;1086,0000000000;5,0000000000;1655,0000000000;2065,0000000000;0,3106950223;0,1732456684;175,2876110077;0,1801619232;2,8935358524;611,3310546900;4,2226104736;1,5593657494;375,8354797400;22,1645202640;0,3737876713;0,0023894007;0,0285714287
44,0000000000;PVA;603433,8900000000;7507265,1900000000;471,0000000000;1,0000000000;7,0000000000;810,0000000000;394,0000000000;1010,0000000000;5,0000000000;1525,0000000000;1805,0000000000;0,2824156284;0,1881425083;174,8827190399;0,1525911689;3,9431169033;639,6656494100;4,5890712738;1,8974300623;375,7818908700;18,2181091310;0,3056702912;0,0013892938;0,0448253006
45,0000000000;PVA;603410,9000000000;7507285,4700000000;510,0000000000;1,0000000000;11,0000000000;832,0000000000;388,0000000000;980,0000000000;6,0000000000;1528,0000000000;1828,0000000000;0,3019942939;0,2316168696;174,7290115356;0,1629098356;2,2780735493;885,0593261700;4,5114574432;2,5448751450;375,7357788100;12,2642211910;0,2045929730;0,0013726549;0,0254875887
46,0000000000;PVA;603372,7000000000;7507309,7000000000;450,0000000000;1,0000000000;11,0000000000;830,0000000000;376,0000000000;1020,0000000000;0,0000000000;1491,0000000000;1764,0000000000;0,2672413886;0,0994213298;174,6714887619;0,1433710307;-0,9199645519;2589,3186035000;6,8657708168;1,1536234617;375,6880798300;0,3119201660;0,0051357369;-0,0086298482;-0,0234169718
47,0000000000;GX;603316,0800000000;7507367,1200000000;303,0000000000;1,0000000000;6,0000000000;687,0000000000;375,7027587900;627,0000000000;1,0000000000;1474,0000000000;2569,0000000000;0,6076345444;0,0018895090;179,6071966887;0,3554172814;-18,7387981410;919581,6250000000;16,7046451570;0,0216573533;375,7027587900;0,0000000000;0,0000000000;0,0000090381;-0,0047833361
48,0000000000;RY;603265,6900000000;7507384,6800000000;362,0000000000;1,0000000000;6,0000000000;711,0000000000;375,7376709000;741,0000000000;1,0000000000;1395,0000000000;2057,0000000000;0,4703359604;0,0018895090;178,8220069408;0,2531418204;-4,3473811150;256842,3750000000;15,1971225740;0,0160200391;375,7184448200;0,0192260742;0,0003019817;0,0000000000;0,0000000000
49,0000000000;PVA;603289,1600000000;7507593,2700000000;147,0000000000;1,0000000000;7,0000000000;329,0000000000;383,0000000000;327,0000000000;4,0000000000;731,0000000000;1185,0000000000;0,5674602985;0,3764348626;176,2528626919;0,1976351440;1,8997530937;1478,5922852000;4,6964626312;5,4006490707;375,4828491200;7,5171508789;0,1174457371;-0,0084894709;0,0014040513
50,0000000000;PVA;604112,8800000000;7508911,0900000000;220,0000000000;1,0000000000;7,0000000000;344,0000000000;385,0000000000;505,0000000000;6,0000000000;1030,0000000000;1645,0000000000;0,5302325487;0,1661588699;174,8239636421;0,2391608357;5,9005665779;628,2770996100;4,5097708702;1,5518091917;368,1942138700;16,8057861330;0,2247228026;0,0052758665;0,0417399369
51,0000000000;LVA;603172,7500000000;7508901,1000000000;319,0000000000;3,0000000000;3,0000000000;765,0000000000;391,0000000000;872,0000000000;0,0000000000;1633,0000000000;2151,0000000000;0,4230896533;0,1568156928;179,6782494485;0,2391250283;3,5324988365;1868,5922852000;5,8468480110;1,8598176241;375,6661071800;15,3338928220;0,2655159235;-0,0003613645;0,0023717082
52,0000000000;PVA;603880,7900000000;7508674,5900000000;542,0000000000;1,0000000000;6,0000000000;959,0000000000;373,0000000000;1333,0000000000;0,0000000000;1833,0000000000;2150,0000000000;0,2345678955;0,0706084445;174,7421112061;0,1444654018;11,3556108470;1091,9809570000;6,1141581535;0,5945171118;372,4752502400;0,5247497559;0,0077377022;-0,0059364662;0,0098520080
